TIME,GEO,UNIT,Value,Flag and Footnotes
2015,Stockholm,Million euro,"145,530.12",
2015,Östra Mellansverige,Million euro,"64,299.54",
2015,Södra Sverige,Million euro,"178,926.23",
2015,Småland med öarna,Million euro,"32,657.45",
2015,Sydsverige,Million euro,"57,910.18",
2015,Västsverige,Million euro,"88,358.60",
2015,Norra Sverige,Million euro,"66,633.27",
2015,Norra Mellansverige,Million euro,"30,616.64",
2015,Mellersta Norrland,Million euro,"14,603.08",
2015,Övre Norrland,Million euro,"21,413.54",
2015,Extra-Regio NUTS 1,Million euro,105.58,
2015,Extra-Regio NUTS 2,Million euro,105.58,
2015,Norway,Million euro,"347,632.07",
2015,Norge,Million euro,"293,679.19",
2015,Innlandet,Million euro,"16,227.75",
2015,Trøndelag,Million euro,"22,996.34",
2015,Nord-Norge,Million euro,"23,289.63",
2015,Oslo og Viken,Million euro,"117,374.22",
2015,Agder og Sør-Østlandet,Million euro,"32,144.26",
2015,Vestlandet,Million euro,"81,481.63",
2015,Jan Mayen and Svalbard,Million euro,165.35,
2015,Extra-Regio level 1,Million euro,"53,952.89",
2015,Extra-Regio level 2,Million euro,"53,952.89",
2015,Switzerland,Million euro,"632,770.48",
2015,Schweiz/Suisse/Svizzera,Million euro,"632,770.48",
2015,Région lémanique,Million euro,"115,227.88",
2015,Espace Mittelland,Million euro,"128,385.18",
2015,Nordwestschweiz,Million euro,"89,620.30",
2015,Zürich,Million euro,"136,618.39",
2015,Ostschweiz,Million euro,"76,394.28",
2015,Zentralschweiz,Million euro,"58,224.35",
2015,Ticino,Million euro,"28,300.10",
2015,Montenegro,Million euro,"3,654.50",
2015,Crna Gora,Million euro,"3,654.50",
2015,Crna Gora,Million euro,"3,654.50",
2015,North Macedonia,Million euro,"9,072.30",d
2015,Severna Makedonija,Million euro,"9,072.30",d
2015,Severna Makedonija,Million euro,"9,072.30",d
2015,Albania,Million euro,"10,264.11",
2015,Shqipëria,Million euro,"10,264.11",
2015,Veri,Million euro,"2,418.75",
2015,Qender,Million euro,"4,837.09",
2015,Jug,Million euro,"3,008.27",
2015,Serbia,Million euro,"35,740.25",
2015,Srbija - sever,Million euro,"23,729.41",
2015,Beogradski region,Million euro,"14,226.53",
2015,Region Vojvodine,Million euro,"9,502.88",
2015,Srbija - jug,Million euro,"11,985.54",
2015,Region Sumadije i Zapadne Srbije,Million euro,"7,086.95",
2015,Region Juzne i Istocne Srbije,Million euro,"4,898.59",
2015,Extra-Regio level 1,Million euro,25.29,
2015,Extra-Regio level 2,Million euro,25.29,
2015,Türkiye,Million euro,"777,042.24",
2015,Istanbul,Million euro,"240,393.80",
2015,Istanbul,Million euro,"240,393.80",
2015,Bati Marmara,Million euro,"33,559.77",
2015,"Tekirdag, Edirne, Kirklareli",Million euro,"18,879.69",
2015,"Balikesir, Çanakkale",Million euro,"14,680.08",
2015,Ege,Million euro,"95,627.86",
2015,Izmir,Million euro,"46,008.87",
2015,"Aydin, Denizli, Mugla",Million euro,"25,243.33",
2015,"Manisa, Afyonkarahisar, Kütahya, Usak",Million euro,"24,375.66",
2015,Dogu Marmara,Million euro,"88,445.55",
2015,"Bursa, Eskisehir, Bilecik",Million euro,"42,819.72",
2015,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Million euro,"45,625.83",
2015,Bati Anadolu,Million euro,"90,377.51",
2015,Ankara,Million euro,"71,653.95",
2015,"Konya, Karaman",Million euro,"18,723.56",
2015,Akdeniz,Million euro,"78,972.29",
2015,"Antalya, Isparta, Burdur",Million euro,"31,032.83",
2015,"Adana, Mersin",Million euro,"29,041.21",
2015,"Hatay, Kahramanmaras, Osmaniye",Million euro,"18,898.26",
2015,Orta Anadolu,Million euro,"29,043.79",
2015,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Million euro,"10,824.19",
2015,"Kayseri, Sivas, Yozgat",Million euro,"18,219.60",
2015,Bati Karadeniz,Million euro,"30,681.17",
2015,"Zonguldak, Karabük, Bartin",Million euro,"7,362.85",
2015,"Kastamonu, Çankiri, Sinop",Million euro,"5,469.50",
2015,"Samsun, Tokat, Çorum, Amasya",Million euro,"17,848.82",
2015,Dogu Karadeniz,Million euro,"18,493.88",
2015,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Million euro,"18,493.88",
2015,Kuzeydogu Anadolu,Million euro,"11,599.10",
2015,"Erzurum, Erzincan, Bayburt",Million euro,"6,785.78",
2015,"Agri, Kars, Igdir, Ardahan",Million euro,"4,813.32",
2015,Ortadogu Anadolu,Million euro,"17,985.87",
2015,"Malatya, Elazig, Bingöl, Tunceli",Million euro,"9,982.53",
2015,"Van, Mus, Bitlis, Hakkari",Million euro,"8,003.34",
2015,Güneydogu Anadolu,Million euro,"41,861.64",
2015,"Gaziantep, Adiyaman, Kilis",Million euro,"17,015.05",
2015,"Sanliurfa, Diyarbakir",Million euro,"14,740.72",
2015,"Mardin, Batman, Sirnak, Siirt",Million euro,"10,105.88",
2016,European Union - 27 countries (from 2020),Million euro,"12,552,460.18",
2016,Belgium,Million euro,"430,085.30",
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"80,108.98",
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"80,108.98",
2016,Vlaams Gewest,Million euro,"251,400.57",
2016,Prov. Antwerpen,Million euro,"82,310.74",
2016,Prov. Limburg (BE),Million euro,"26,789.90",
2016,Prov. Oost-Vlaanderen,Million euro,"52,023.45",
2016,Prov. Vlaams-Brabant,Million euro,"46,548.73",
2016,Prov. West-Vlaanderen,Million euro,"43,727.76",
2016,Région wallonne,Million euro,"98,394.78",
2016,Prov. Brabant wallon,Million euro,"17,319.76",
2016,Prov. Hainaut,Million euro,"32,056.09",
2016,Prov. Liège,Million euro,"29,694.63",
2016,Prov. Luxembourg (BE),Million euro,"6,604.05",
2016,Prov. Namur,Million euro,"12,720.25",
2016,Extra-Regio NUTS 1,Million euro,180.98,
2016,Extra-Regio NUTS 2,Million euro,180.98,
2016,Bulgaria,Million euro,"48,773.13",
2016,Severna i yugoiztochna Bulgaria,Million euro,"18,542.71",
2016,Severozapaden,Million euro,"3,223.61",
2016,Severen tsentralen,Million euro,"3,799.20",
2016,Severoiztochen,Million euro,"5,176.46",
2016,Yugoiztochen,Million euro,"6,343.43",
2016,Yugozapadna i yuzhna tsentralna Bulgaria,Million euro,"30,230.42",
2016,Yugozapaden,Million euro,"23,400.78",
2016,Yuzhen tsentralen,Million euro,"6,829.64",
2016,Czechia,Million euro,"177,438.52",
2016,Cesko,Million euro,"177,438.52",
2016,Praha,Million euro,"47,541.94",
2016,Strední Cechy,Million euro,"20,374.23",
2016,Jihozápad,Million euro,"17,373.29",
2016,Severozápad,Million euro,"13,178.10",
2016,Severovýchod,Million euro,"20,538.64",
2016,Jihovýchod,Million euro,"25,333.78",
2016,Strední Morava,Million euro,"16,441.13",
2016,Moravskoslezsko,Million euro,"16,657.40",
2016,Denmark,Million euro,"283,109.68",
2016,Danmark,Million euro,"279,639.72",
2016,Hovedstaden,Million euro,"114,206.25",
2016,Sjælland,Million euro,"27,994.79",
2016,Syddanmark,Million euro,"54,162.58",
2016,Midtjylland,Million euro,"58,887.63",
2016,Nordjylland,Million euro,"24,388.31",
2016,Extra-Regio NUTS 1,Million euro,"3,469.96",
2016,Extra-Regio NUTS 2,Million euro,"3,469.96",
2016,Germany (until 1990 former territory of the FRG),Million euro,"3,134,740",
2016,Baden-Württemberg,Million euro,"474,915.82",
2016,Stuttgart,Million euro,"201,929.14",
2016,Karlsruhe,Million euro,"116,091.12",
2016,Freiburg,Million euro,"81,276.92",
2016,Tübingen,Million euro,"75,618.64",
2016,Bayern,Million euro,"577,717.33",
2016,Oberbayern,Million euro,"255,771.58",
2016,Niederbayern,Million euro,"45,534.06",
2016,Oberpfalz,Million euro,"43,575.02",
2016,Oberfranken,Million euro,"38,118.81",
2016,Mittelfranken,Million euro,"73,937.96",
2016,Unterfranken,Million euro,"50,561.41",
2016,Schwaben,Million euro,"70,218.51",
2016,Berlin,Million euro,"133,210.31",
2016,Berlin,Million euro,"133,210.31",
2016,Brandenburg,Million euro,"67,453.09",
2016,Brandenburg,Million euro,"67,453.09",
2016,Bremen,Million euro,"31,359.68",
2016,Bremen,Million euro,"31,359.68",
2016,Hamburg,Million euro,"110,541.40",
2016,Hamburg,Million euro,"110,541.40",
2016,Hessen,Million euro,"271,154.75",
2016,Darmstadt,Million euro,"194,648.30",
2016,Gießen,Million euro,"33,642.85",
2016,Kassel,Million euro,"42,863.59",
2016,Mecklenburg-Vorpommern,Million euro,"41,088.88",
2016,Mecklenburg-Vorpommern,Million euro,"41,088.88",
2016,Niedersachsen,Million euro,"280,611.47",
2016,Braunschweig,Million euro,"74,103.35",
2016,Hannover,Million euro,"78,183.78",
2016,Lüneburg,Million euro,"44,621.38",
2016,Weser-Ems,Million euro,"83,702.98",
2016,Nordrhein-Westfalen,Million euro,"653,374.66",
2016,Düsseldorf,Million euro,"201,660.25",
2016,Köln,Million euro,"178,093.87",
2016,Münster,Million euro,"82,180.27",
2016,Detmold,Million euro,"73,861.86",
2016,Arnsberg,Million euro,"117,578.40",
2016,Rheinland-Pfalz,Million euro,"136,301.27",
2016,Koblenz,Million euro,"46,651.52",
2016,Trier,Million euro,"15,533.25",
2016,Rheinhessen-Pfalz,Million euro,"74,116.50",
2016,Saarland,Million euro,"34,264.01",
2016,Saarland,Million euro,"34,264.01",
2016,Sachsen,Million euro,"117,236.82",
2016,Dresden,Million euro,"46,681.56",
2016,Chemnitz,Million euro,"39,060.19",
2016,Leipzig,Million euro,"31,495.08",
2016,Sachsen-Anhalt,Million euro,"58,990.85",
2016,Sachsen-Anhalt,Million euro,"58,990.85",
2016,Schleswig-Holstein,Million euro,"87,511.53",
2016,Schleswig-Holstein,Million euro,"87,511.53",
2016,Thüringen,Million euro,"59,008.12",
2016,Thüringen,Million euro,"59,008.12",
2016,Estonia,Million euro,"21,747.91",
2016,Eesti,Million euro,"21,747.91",
2016,Eesti,Million euro,"21,747.91",
2016,Ireland,Million euro,"270,058.10",
2016,Éire/Ireland,Million euro,"270,058.10",
2016,Northern and Western,Million euro,"22,091.40",
2016,Southern,Million euro,"104,959.95",
2016,Eastern and Midland,Million euro,"143,006.86",
2016,Greece,Million euro,"174,494.18",
2016,Attiki,Million euro,"83,007.41",
2016,Attiki,Million euro,"83,007.41",
2016,"Nisia Aigaiou, Kriti",Million euro,"16,893.40",
2016,Voreio Aigaio,Million euro,"2,433.03",
2016,Notio Aigaio,Million euro,"5,854.81",
2016,Kriti,Million euro,"8,605.56",
2016,Voreia Ellada,Million euro,"38,813.86",
2016,"Anatoliki Makedonia, Thraki",Million euro,"6,807.55",
2016,Kentriki Makedonia,Million euro,"23,801.44",
2016,Dytiki Makedonia,Million euro,"4,312.51",
2016,Ipeiros,Million euro,"3,892.35",
2016,Kentriki Ellada,Million euro,"35,779.51",
2016,Thessalia,Million euro,"8,842.57",
2016,Ionia Nisia,Million euro,"3,034.09",
2016,Dytiki Ellada,Million euro,"7,832.28",
2016,Sterea Ellada,Million euro,"8,136.45",
2016,Peloponnisos,Million euro,"7,934.11",
2016,Spain,Million euro,"1,113,840",
2016,Noroeste (ES),Million euro,"92,710.90",
2016,Galicia,Million euro,"58,280.30",
2016,Principado de Asturias,Million euro,"21,694.07",
2016,Cantabria,Million euro,"12,736.52",
2016,Noreste (ES),Million euro,"128,102.49",
2016,País Vasco,Million euro,"67,126.55",
2016,Comunidad Foral de Navarra,Million euro,"18,747.16",
2016,La Rioja,Million euro,"8,014.19",
2016,Aragón,Million euro,"34,214.59",
2016,Comunidad de Madrid,Million euro,"211,672.89",
2016,Comunidad de Madrid,Million euro,"211,672.89",
2016,Centro (ES),Million euro,"111,587",
2016,Castilla y León,Million euro,"54,766.93",
2016,Castilla-la Mancha,Million euro,"38,315.36",
2016,Extremadura,Million euro,"18,504.71",
2016,Este (ES),Million euro,"345,764.75",
2016,Cataluña,Million euro,"212,704.42",
2016,Comunitat Valenciana,Million euro,"103,228.97",
2016,Illes Balears,Million euro,"29,831.36",
2016,Sur (ES),Million euro,"180,918.77",
2016,Andalucía,Million euro,"148,405.76",
2016,Región de Murcia,Million euro,"29,369.93",
2016,Ciudad de Ceuta,Million euro,"1,636.56",
2016,Ciudad de Melilla,Million euro,"1,506.52",
2016,Canarias,Million euro,"42,013.66",
2016,Canarias,Million euro,"42,013.66",
2016,Extra-Regio NUTS 1,Million euro,"1,071.20",
2016,Extra-Regio NUTS 2,Million euro,"1,071.20",
2016,France,Million euro,"2,234,129",
2016,Île de France,Million euro,"685,817.13",
2016,Île de France,Million euro,"685,817.13",
2016,Centre - Val de Loire,Million euro,"71,048.60",
2016,Centre - Val de Loire,Million euro,"71,048.60",
2016,Bourgogne - Franche-Comté,Million euro,"74,455.63",
2016,Bourgogne,Million euro,"44,373.99",
2016,Franche-Comté,Million euro,"30,081.64",
2016,Normandie,Million euro,"92,692.95",
2016,Basse-Normandie,Million euro,"39,135.45",
2016,Haute-Normandie,Million euro,"53,557.50",
2016,Hauts-de-France,Million euro,"158,168.94",
2016,Nord-Pas-de-Calais,Million euro,"110,410.03",
2016,Picardie,Million euro,"47,758.90",
2016,Grand Est,Million euro,"152,807.75",
2016,Alsace,Million euro,"58,447.25",
2016,Champagne-Ardenne,Million euro,"36,730.19",
2016,Lorraine,Million euro,"57,630.31",
2016,Pays-de-la-Loire,Million euro,"110,973.13",
2016,Pays-de-la-Loire,Million euro,"110,973.13",
2016,Bretagne,Million euro,"93,364.07",
2016,Bretagne,Million euro,"93,364.07",
2016,Nouvelle-Aquitaine,Million euro,"166,764.74",
2016,Aquitaine,Million euro,"100,237.90",
2016,Limousin,Million euro,"18,142.41",
2016,Poitou-Charentes,Million euro,"48,384.43",
2016,Occitanie,Million euro,"162,863.39",
2016,Languedoc-Roussillon,Million euro,"70,218.90",
2016,Midi-Pyrénées,Million euro,"92,644.49",
2016,Auvergne - Rhône-Alpes,Million euro,"255,846.46",
2016,Auvergne,Million euro,"36,095.58",
2016,Rhône-Alpes,Million euro,"219,750.88",
2016,Provence-Alpes-Côte d'Azur,Million euro,"157,136.33",
2016,Provence-Alpes-Côte d'Azur,Million euro,"157,136.33",
2016,Corse,Million euro,"8,736.24",
2016,Corse,Million euro,"8,736.24",
2016,RUP FR - Régions ultrapériphériques françaises,Million euro,"42,386",
2016,Guadeloupe,Million euro,"9,332",
2016,Martinique,Million euro,"8,650",
2016,Guyane,Million euro,"4,131",
2016,La Réunion,Million euro,"18,065",
2016,Mayotte,Million euro,"2,208",
2016,Extra-Regio NUTS 1,Million euro,"1,067.64",
2016,Extra-Regio NUTS 2,Million euro,"1,067.64",
2016,Croatia,Million euro,"47,246.27",
2016,Hrvatska,Million euro,"47,246.27",
2016,Panonska Hrvatska,Million euro,"8,711.24",
2016,Jadranska Hrvatska,Million euro,"15,248.75",
2016,Grad Zagreb,Million euro,"16,000.33",
2016,Sjeverna Hrvatska,Million euro,"7,285.96",
2016,Italy,Million euro,"1,695,786.80",
2016,Nord-Ovest,Million euro,"555,787.27",
2016,Piemonte,Million euro,"130,070.95",
2016,Valle d'Aosta/Vallée d'Aoste,Million euro,"4,610.66",
2016,Liguria,Million euro,"48,068.02",
2016,Lombardia,Million euro,"373,037.53",
2016,Nord-Est,Million euro,"388,244.06",
2016,Provincia Autonoma di Bolzano/Bozen,Million euro,"23,097.72",
2016,Provincia Autonoma di Trento,Million euro,"19,657.05",
2016,Veneto,Million euro,"155,761.76",
2016,Friuli-Venezia Giulia,Million euro,"36,556.63",
2016,Emilia-Romagna,Million euro,"153,170.79",
2016,Centro (IT),Million euro,"368,056.15",
2016,Toscana,Million euro,"112,284.25",
2016,Umbria,Million euro,"21,744.99",
2016,Marche,Million euro,"40,630.63",
2016,Lazio,Million euro,"193,396.16",
2016,Sud,Million euro,"262,259.92",
2016,Abruzzo,Million euro,"31,954.43",
2016,Molise,Million euro,"6,179.32",
2016,Campania,Million euro,"105,498.56",
2016,Puglia,Million euro,"73,638.33",
2016,Basilicata,Million euro,"12,322.56",
2016,Calabria,Million euro,"32,666.60",
2016,Isole,Million euro,"120,184.68",
2016,Sicilia,Million euro,"86,697.56",
2016,Sardegna,Million euro,"33,487.13",
2016,Extra-Regio NUTS 1,Million euro,"1,254.73",
2016,Extra-Regio NUTS 2,Million euro,"1,254.73",
2016,Cyprus,Million euro,"18,929.34",
2016,Kypros,Million euro,"18,929.34",
2016,Kypros,Million euro,"18,929.34",
2016,Latvia,Million euro,"25,371.32",
2016,Latvija,Million euro,"25,336.74",
2016,Latvija,Million euro,"25,336.74",
2016,Extra-Regio NUTS 1,Million euro,34.59,
2016,Extra-Regio NUTS 2,Million euro,34.59,
2016,Lithuania,Million euro,"38,889.86",
2016,Lietuva,Million euro,"38,889.86",
2016,Sostines regionas,Million euro,"15,830.18",
2016,Vidurio ir vakaru Lietuvos regionas,Million euro,"23,059.69",
2016,Luxembourg,Million euro,"56,208.07",
2016,Luxembourg,Million euro,"56,208.07",
2016,Luxembourg,Million euro,"56,208.07",
2016,Hungary,Million euro,"116,279.43",
2016,Közép-Magyarország,Million euro,"53,820.20",
2016,Budapest,Million euro,"41,848.75",
2016,Pest,Million euro,"11,971.45",
2016,Dunántúl,Million euro,"31,719.27",
2016,Közép-Dunántúl,Million euro,"11,930.96",
2016,Nyugat-Dunántúl,Million euro,"12,668.46",
2016,Dél-Dunántúl,Million euro,"7,119.86",
2016,Alföld és Észak,Million euro,"30,739.96",
2016,Észak-Magyarország,Million euro,"9,044.49",
2016,Észak-Alföld,Million euro,"11,003.42",
2016,Dél-Alföld,Million euro,"10,692.05",
2016,Extra-Regio NUTS 1,Million euro,0,
2016,Extra-Regio NUTS 2,Million euro,0,
2016,Malta,Million euro,"10,501.34",
2016,Malta,Million euro,"10,485.19",
2016,Malta,Million euro,"10,485.19",
2016,Extra-Regio NUTS 1,Million euro,16.15,
2016,Extra-Regio NUTS 2,Million euro,16.15,
2016,Netherlands,Million euro,"708,337",
2016,Noord-Nederland,Million euro,"55,805.65",
2016,Groningen,Million euro,"23,459.71",
2016,Friesland (NL),Million euro,"18,429.68",
2016,Drenthe,Million euro,"13,916.27",
2016,Oost-Nederland,Million euro,"123,208.93",
2016,Overijssel,Million euro,"39,497.11",
2016,Gelderland,Million euro,"71,082.08",
2016,Flevoland,Million euro,"12,629.75",
2016,West-Nederland,Million euro,"381,486.65",
2016,Utrecht,Million euro,"64,514.47",
2016,Noord-Holland,Million euro,"152,850.18",
2016,Zuid-Holland,Million euro,"151,492.25",
2016,Zeeland,Million euro,"12,630.86",
2016,Zuid-Nederland,Million euro,"145,668.88",
2016,Noord-Brabant,Million euro,"104,696.69",
2016,Limburg (NL),Million euro,"40,972.20",
2016,Extra-Regio NUTS 1,Million euro,"2,165.77",
2016,Extra-Regio NUTS 2,Million euro,"2,165.77",
2016,Austria,Million euro,"357,607.95",
2016,Ostösterreich,Million euro,"155,864.92",
2016,Burgenland (AT),Million euro,"8,351.77",
2016,Niederösterreich,Million euro,"55,570.82",
2016,Wien,Million euro,"91,942.33",
2016,Südösterreich,Million euro,"64,637.91",
2016,Kärnten,Million euro,"19,093.92",
2016,Steiermark,Million euro,"45,542.87",
2016,Westösterreich,Million euro,"136,976.18",
2016,Oberösterreich,Million euro,"60,754.10",
2016,Salzburg,Million euro,"26,805.49",
2016,Tirol,Million euro,"32,355.39",
2016,Vorarlberg,Million euro,"17,060.08",
2016,Extra-Regio NUTS 1,Million euro,130.06,
2016,Extra-Regio NUTS 2,Million euro,130.06,
2016,Poland,Million euro,"427,091.81",
2016,Makroregion Poludniowy,Million euro,"86,553.77",
2016,Malopolskie,Million euro,"34,022.34",
2016,Slaskie,Million euro,"52,531.70",
2016,Makroregion Pólnocno-Zachodni,Million euro,"67,601.57",
2016,Wielkopolskie,Million euro,"42,148.90",
2016,Zachodniopomorskie,Million euro,"15,942.33",
2016,Lubuskie,Million euro,"9,510.61",
2016,Makroregion Poludniowo-Zachodni,Million euro,"44,577.65",
2016,Dolnoslaskie,Million euro,"35,774.25",
2016,Opolskie,Million euro,"8,803.15",
2016,Makroregion Pólnocny,Million euro,"55,227.41",
2016,Kujawsko-Pomorskie,Million euro,"18,911.47",
2016,Warminsko-Mazurskie,Million euro,"11,428.55",
2016,Pomorskie,Million euro,"24,887.12",
2016,Makroregion Centralny,Million euro,"35,840.66",
2016,Lódzkie,Million euro,"25,843.11",
2016,Swietokrzyskie,Million euro,"9,997.55",
2016,Makroregion Wschodni,Million euro,"42,521.69",
2016,Lubelskie,Million euro,"16,418.38",
2016,Podkarpackie,Million euro,"16,697.26",
2016,Podlaskie,Million euro,"9,406.06",
2016,Makroregion Województwo Mazowieckie,Million euro,"94,769.06",
2016,Warszawski stoleczny,Million euro,"72,337.93",
2016,Mazowiecki regionalny,Million euro,"22,431.12",
2016,Portugal,Million euro,"186,489.81",
2016,Continente,Million euro,"177,898.43",
2016,Norte,Million euro,"55,077.73",
2016,Algarve,Million euro,"8,507.83",
2016,Centro (PT),Million euro,"35,246.15",
2016,Área Metropolitana de Lisboa,Million euro,"66,942.30",
2016,Alentejo,Million euro,"12,124.42",
2016,Região Autónoma dos Açores (PT),Million euro,"3,973.06",
2016,Região Autónoma dos Açores (PT),Million euro,"3,973.06",
2016,Região Autónoma da Madeira (PT),Million euro,"4,477.62",
2016,Região Autónoma da Madeira (PT),Million euro,"4,477.62",
2016,Extra-Regio NUTS 1,Million euro,140.7,
2016,Extra-Regio NUTS 2,Million euro,140.7,
2016,Romania,Million euro,"170,063.36",
2016,Macroregiunea unu,Million euro,"39,163.61",
2016,Nord-Vest,Million euro,"19,975.82",
2016,Centru,Million euro,"19,187.79",
2016,Macroregiunea doi,Million euro,"34,909.46",
2016,Nord-Est,Million euro,"17,139.97",
2016,Sud-Est,Million euro,"17,769.48",
2016,Macroregiunea trei,Million euro,"67,060.67",
2016,Sud - Muntenia,Million euro,"20,839.53",
2016,Bucuresti - Ilfov,Million euro,"46,221.13",
2016,Macroregiunea patru,Million euro,"28,811.42",
2016,Sud-Vest Oltenia,Million euro,"12,319.95",
2016,Vest,Million euro,"16,491.47",
2016,Extra-Regio NUTS 1,Million euro,118.19,
2016,Extra-Regio NUTS 2,Million euro,118.19,
2016,Slovenia,Million euro,"40,443.22",
2016,Slovenija,Million euro,"40,443.22",
2016,Vzhodna Slovenija,Million euro,"17,687.69",
2016,Zahodna Slovenija,Million euro,"22,755.53",
2016,Slovakia,Million euro,"81,014.25",
2016,Slovensko,Million euro,"81,014.25",
2016,Bratislavský kraj,Million euro,"23,401.22",
2016,Západné Slovensko,Million euro,"24,965.99",
2016,Stredné Slovensko,Million euro,"15,910.97",
2016,Východné Slovensko,Million euro,"16,736.07",
2016,Finland,Million euro,"217,518",
2016,Manner-Suomi,Million euro,"216,092.16",
2016,Länsi-Suomi,Million euro,"48,275.96",
2016,Helsinki-Uusimaa,Million euro,"84,961.77",
2016,Etelä-Suomi,Million euro,"40,355.15",
2016,Pohjois- ja Itä-Suomi,Million euro,"42,499.28",
2016,Åland,Million euro,"1,368.28",
2016,Åland,Million euro,"1,368.28",
2016,Extra-Regio NUTS 1,Million euro,57.56,
2016,Extra-Regio NUTS 2,Million euro,57.56,
2016,Sweden,Million euro,"466,266.51",
2016,Östra Sverige,Million euro,"214,061.58",
2016,Stockholm,Million euro,"147,832.92",
2016,Östra Mellansverige,Million euro,"66,228.66",
2016,Södra Sverige,Million euro,"183,841.91",
2016,Småland med öarna,Million euro,"33,867.83",
2016,Sydsverige,Million euro,"59,057.29",
2016,Västsverige,Million euro,"90,916.78",
2016,Norra Sverige,Million euro,"68,255.13",
2016,Norra Mellansverige,Million euro,"31,620.92",
2016,Mellersta Norrland,Million euro,"14,799.85",
2016,Övre Norrland,Million euro,"21,834.35",
2016,Extra-Regio NUTS 1,Million euro,107.9,
2016,Extra-Regio NUTS 2,Million euro,107.9,
2016,Norway,Million euro,"333,471.25",
2016,Norge,Million euro,"291,702.35",
2016,Innlandet,Million euro,"16,340.87",
2016,Trøndelag,Million euro,"23,343.72",
2016,Nord-Norge,Million euro,"24,632.11",
2016,Oslo og Viken,Million euro,"118,236.65",
2016,Agder og Sør-Østlandet,Million euro,"31,432.54",
2016,Vestlandet,Million euro,"77,529.27",
2016,Jan Mayen and Svalbard,Million euro,187.2,
2016,Extra-Regio level 1,Million euro,"41,768.90",
2016,Extra-Regio level 2,Million euro,"41,768.90",
2016,Switzerland,Million euro,"628,729.59",
2016,Schweiz/Suisse/Svizzera,Million euro,"628,729.59",
2016,Région lémanique,Million euro,"116,511.54",
2016,Espace Mittelland,Million euro,"125,493.31",
2016,Nordwestschweiz,Million euro,"90,201.38",
2016,Zürich,Million euro,"134,705.97",
2016,Ostschweiz,Million euro,"76,023.45",
2016,Zentralschweiz,Million euro,"57,945.11",
2016,Ticino,Million euro,"27,848.84",
2016,Montenegro,Million euro,"3,954.20",
2016,Crna Gora,Million euro,"3,954.20",
2016,Crna Gora,Million euro,"3,954.20",
2016,North Macedonia,Million euro,"9,656.47",
2016,Severna Makedonija,Million euro,"9,656.47",
2016,Severna Makedonija,Million euro,"9,656.47",
2016,Albania,Million euro,"10,719.85",
2016,Shqipëria,Million euro,"10,719.85",
2016,Veri,Million euro,"2,549.18",
2016,Qender,Million euro,"5,050.74",
2016,Jug,Million euro,"3,119.93",
2016,Serbia,Million euro,"36,779.31",
2016,Srbija - sever,Million euro,"24,592.32",
2016,Beogradski region,Million euro,"14,772.14",
2016,Region Vojvodine,Million euro,"9,820.19",
2016,Srbija - jug,Million euro,"12,162.47",
2016,Region Sumadije i Zapadne Srbije,Million euro,"7,147.64",
2016,Region Juzne i Istocne Srbije,Million euro,"5,014.83",
2016,Extra-Regio level 1,Million euro,24.52,
2016,Extra-Regio level 2,Million euro,24.52,
2016,Türkiye,Million euro,"785,618.91",
2016,Istanbul,Million euro,"242,729.92",
2016,Istanbul,Million euro,"242,729.92",
2016,Bati Marmara,Million euro,"34,631.99",
2016,"Tekirdag, Edirne, Kirklareli",Million euro,"19,470.45",
2016,"Balikesir, Çanakkale",Million euro,"15,161.54",
2016,Ege,Million euro,"98,280.90",
2016,Izmir,Million euro,"47,539.10",
2016,"Aydin, Denizli, Mugla",Million euro,"25,642.10",
2016,"Manisa, Afyonkarahisar, Kütahya, Usak",Million euro,"25,099.70",
2016,Dogu Marmara,Million euro,"88,617.84",
2016,"Bursa, Eskisehir, Bilecik",Million euro,"43,127.80",
2016,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Million euro,"45,490.04",
2016,Bati Anadolu,Million euro,"93,670.63",
2016,Ankara,Million euro,"74,858.58",
2016,"Konya, Karaman",Million euro,"18,812.05",
2016,Akdeniz,Million euro,"77,763.17",
2016,"Antalya, Isparta, Burdur",Million euro,"28,312.08",
2016,"Adana, Mersin",Million euro,"29,856.39",
2016,"Hatay, Kahramanmaras, Osmaniye",Million euro,"19,594.71",
2016,Orta Anadolu,Million euro,"29,190.99",
2016,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Million euro,"10,648.53",
2016,"Kayseri, Sivas, Yozgat",Million euro,"18,542.46",
2016,Bati Karadeniz,Million euro,"30,838.68",
2016,"Zonguldak, Karabük, Bartin",Million euro,"7,337.11",
2016,"Kastamonu, Çankiri, Sinop",Million euro,"5,554.92",
2016,"Samsun, Tokat, Çorum, Amasya",Million euro,"17,946.64",
2016,Dogu Karadeniz,Million euro,"17,605.21",
2016,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Million euro,"17,605.21",
2016,Kuzeydogu Anadolu,Million euro,"12,016.23",
